0.193170,0.499506,0.307323,0.000000
0.284502,0.316715,0.398783,1.000000
0.451436,0.239301,0.309263,0.000000
0.504410,0.104477,0.391113,1.000000
0.390627,0.402485,0.206888,0.000000
0.118322,0.404577,0.477101,1.000000
0.406837,0.365684,0.227479,0.000000
0.496788,0.020265,0.482946,1.000000
0.580961,0.228897,0.190142,0.000000
0.170521,0.518603,0.310877,0.000000
0.335194,0.366729,0.298077,0.000000
0.278818,0.246954,0.474228,1.000000
0.200499,0.383041,0.416460,1.000000
0.431431,0.133139,0.435430,1.000000
0.322355,0.605797,0.071847,0.000000
0.614296,0.111955,0.273749,0.000000
0.384223,0.457630,0.158147,0.000000
0.749567,0.186042,0.064391,0.000000
0.797958,0.190081,0.011961,0.000000
0.494401,0.023930,0.481669,1.000000
0.408876,0.158437,0.432687,1.000000
0.375620,0.379316,0.245064,0.000000
0.355078,0.296705,0.348217,1.000000
0.266756,0.584856,0.148388,0.000000
0.399124,0.355403,0.245473,0.000000
0.236211,0.406204,0.357585,1.000000
0.046824,0.090842,0.862334,1.000000
0.599873,0.165831,0.234295,0.000000
0.371651,0.499007,0.129341,0.000000
0.297622,0.407401,0.294977,0.000000
0.256858,0.515135,0.228007,0.000000
0.315877,0.300526,0.383597,1.000000
