0.406708,0.376833,0.216459,0.000000
0.036994,0.837906,0.125100,0.000000
0.127137,0.639060,0.233802,0.000000
0.084518,0.474863,0.440619,1.000000
0.657084,0.096316,0.246601,0.000000
0.293210,0.369398,0.337392,1.000000
0.400513,0.319291,0.280196,0.000000
0.239522,0.325953,0.434525,1.000000
0.272650,0.369011,0.358338,1.000000
0.075370,0.743731,0.180899,0.000000
0.410942,0.443634,0.145424,0.000000
0.376682,0.256765,0.366553,1.000000
0.443476,0.370803,0.185721,0.000000
0.349138,0.416365,0.234497,0.000000
0.263574,0.680854,0.055573,0.000000
0.518452,0.005783,0.475765,1.000000
0.534289,0.406628,0.059083,0.000000
0.499938,0.420995,0.079067,0.000000
0.398916,0.130949,0.470135,1.000000
0.182763,0.214201,0.603036,1.000000
0.822709,0.131051,0.046239,0.000000
0.305392,0.428828,0.265779,0.000000
0.255001,0.467873,0.277126,0.000000
0.252381,0.180087,0.567532,1.000000
0.814212,0.026832,0.158956,0.000000
0.384085,0.535888,0.080027,0.000000
0.440950,0.349101,0.209949,0.000000
0.384951,0.170659,0.444390,1.000000
0.463269,0.267090,0.269642,0.000000
0.224572,0.165297,0.610131,1.000000
0.435195,0.452564,0.112241,0.000000
0.014355,0.410354,0.575291,1.000000
0.199195,0.179805,0.621001,1.000000
0.039159,0.934353,0.026487,0.000000
0.272861,0.420636,0.306503,0.000000
0.305115,0.076257,0.618628,1.000000
0.306134,0.290445,0.403421,1.000000
0.217051,0.438354,0.344595,1.000000
0.239026,0.333964,0.427010,1.000000
0.150433,0.764071,0.085496,0.000000
0.383659,0.465026,0.151316,0.000000
0.608899,0.180517,0.210584,0.000000
0.001210,0.437142,0.561648,1.000000
0.513744,0.474313,0.011943,0.000000
0.335438,0.286819,0.377743,1.000000
0.308250,0.011504,0.680245,1.000000
0.226773,0.125107,0.648120,1.000000
0.314788,0.111978,0.573234,1.000000
0.417361,0.362637,0.220002,0.000000
0.255411,0.180157,0.564432,1.000000
0.518404,0.254344,0.227252,0.000000
0.739182,0.167426,0.093392,0.000000
0.249427,0.291560,0.459013,1.000000
0.310036,0.116973,0.572991,1.000000
0.930775,0.068059,0.001166,0.000000
0.492584,0.207522,0.299895,0.000000
0.226490,0.407666,0.365844,1.000000
0.704257,0.168849,0.126894,0.000000
0.262765,0.416178,0.321057,0.000000
0.297341,0.430841,0.271818,0.000000
0.421281,0.006709,0.572010,1.000000
0.179048,0.362177,0.458775,1.000000
0.430934,0.139213,0.429853,1.000000
0.469525,0.232657,0.297818,0.000000
0.222739,0.474656,0.302605,0.000000
0.313162,0.098452,0.588386,1.000000
0.197078,0.491838,0.311085,0.000000
0.006859,0.344350,0.648791,1.000000
0.369356,0.453694,0.176950,0.000000
0.526574,0.341593,0.131834,0.000000
0.633840,0.130508,0.235652,0.000000
0.562363,0.236500,0.201137,0.000000
0.467265,0.063264,0.469472,1.000000
0.560492,0.323907,0.115601,0.000000
0.432795,0.314879,0.252326,0.000000
0.391489,0.291808,0.316702,0.000000
0.130717,0.750002,0.119281,0.000000
0.281865,0.713569,0.004567,0.000000
0.272628,0.334485,0.392887,1.000000
0.424833,0.176897,0.398270,1.000000
0.601860,0.345988,0.052152,0.000000
0.404825,0.115751,0.479424,1.000000
0.458171,0.470670,0.071159,0.000000
0.450916,0.474016,0.075067,0.000000
0.155765,0.293369,0.550866,1.000000
0.351685,0.324860,0.323455,0.000000
0.368780,0.271219,0.360001,1.000000
0.062175,0.652087,0.285738,0.000000
0.478254,0.113326,0.408420,1.000000
0.302371,0.075984,0.621646,1.000000
0.787892,0.166934,0.045174,0.000000
0.388712,0.127183,0.484105,1.000000
0.322345,0.202307,0.475348,1.000000
0.002709,0.423021,0.574270,1.000000
0.115427,0.468465,0.416108,1.000000
0.318466,0.318834,0.362699,1.000000
0.524453,0.025111,0.450435,1.000000
0.547688,0.152981,0.299332,0.000000
0.430836,0.476403,0.092761,0.000000
0.280162,0.149932,0.569906,1.000000
0.474943,0.405901,0.119155,0.000000
0.228483,0.432598,0.338919,1.000000
0.081673,0.316115,0.602212,1.000000
0.187157,0.695465,0.117377,0.000000
0.026998,0.726778,0.246224,0.000000
0.180977,0.383920,0.435102,1.000000
0.325602,0.337132,0.337267,1.000000
0.469394,0.505818,0.024788,0.000000
0.485813,0.039698,0.474490,1.000000
0.171414,0.346340,0.482246,1.000000
0.431564,0.432645,0.135791,0.000000
0.469388,0.040605,0.490006,1.000000
0.363740,0.419096,0.217163,0.000000
0.203284,0.685266,0.111450,0.000000
0.163286,0.184155,0.652559,1.000000
0.504685,0.022502,0.472813,1.000000
0.329468,0.559874,0.110658,0.000000
0.511732,0.083512,0.404756,1.000000
0.179183,0.638427,0.182390,0.000000
0.496198,0.010451,0.493351,1.000000
0.790175,0.002497,0.207328,0.000000
0.491546,0.052151,0.456303,1.000000
0.120069,0.451185,0.428746,1.000000
0.292131,0.113863,0.594006,1.000000
0.195429,0.706100,0.098472,0.000000
0.241306,0.655007,0.103687,0.000000
0.243385,0.414777,0.341839,1.000000
0.089025,0.870451,0.040524,0.000000
