0.348541,0.246479,0.404979,1.000000
0.378686,0.562603,0.058711,0.000000
0.573697,0.381820,0.044483,0.000000
0.145498,0.263064,0.591438,1.000000
0.109847,0.676148,0.214005,0.000000
0.155080,0.308912,0.536008,1.000000
0.323171,0.239378,0.437451,1.000000
0.519855,0.202482,0.277663,0.000000
0.229772,0.375103,0.395125,1.000000
0.355402,0.220101,0.424497,1.000000
0.126444,0.170948,0.702608,1.000000
0.342098,0.409931,0.247970,0.000000
0.416086,0.448191,0.135724,0.000000
0.261601,0.479075,0.259324,0.000000
0.332436,0.375799,0.291765,0.000000
0.165212,0.018439,0.816350,1.000000
