0.356312,0.324090,0.319598,0.000000
0.116635,0.435948,0.447417,1.000000
0.451072,0.094915,0.454013,1.000000
0.163197,0.472560,0.364242,1.000000
0.019495,0.925801,0.054704,0.000000
0.296504,0.176363,0.527134,1.000000
0.353138,0.189177,0.457684,1.000000
0.097714,0.414963,0.487322,1.000000
0.368661,0.301353,0.329987,0.000000
0.238971,0.098395,0.662635,1.000000
0.185079,0.260905,0.554016,1.000000
0.409693,0.155073,0.435234,1.000000
0.330039,0.222464,0.447498,1.000000
0.304267,0.614799,0.080935,0.000000
0.346236,0.239642,0.414122,1.000000
0.126807,0.451354,0.421839,1.000000
0.470904,0.267517,0.261579,0.000000
0.400689,0.113899,0.485412,1.000000
0.481604,0.517460,0.000937,0.000000
0.066700,0.048360,0.884940,1.000000
0.360527,0.326760,0.312713,0.000000
0.427246,0.310508,0.262246,0.000000
0.257473,0.288929,0.453598,1.000000
0.157518,0.486191,0.356291,1.000000
0.547927,0.423039,0.029034,0.000000
0.047092,0.386649,0.566259,1.000000
0.108684,0.568164,0.323152,0.000000
0.499124,0.221405,0.279471,0.000000
0.444952,0.319136,0.235913,0.000000
0.412407,0.346547,0.241047,0.000000
0.604811,0.295470,0.099719,0.000000
0.423118,0.472933,0.103950,0.000000
0.581681,0.126880,0.291439,0.000000
0.084763,0.289266,0.625971,1.000000
0.135524,0.469683,0.394793,1.000000
0.016433,0.575623,0.407944,1.000000
0.114414,0.380484,0.505101,1.000000
0.746129,0.146540,0.107330,0.000000
0.466676,0.383005,0.150319,0.000000
0.253066,0.116858,0.630076,1.000000
0.445138,0.307183,0.247679,0.000000
0.321866,0.432751,0.245382,0.000000
0.145280,0.390518,0.464202,1.000000
0.038579,0.748267,0.213154,0.000000
0.259490,0.660216,0.080294,0.000000
0.457202,0.430214,0.112584,0.000000
0.598296,0.079617,0.322087,0.000000
0.556280,0.292788,0.150931,0.000000
0.212486,0.352167,0.435347,1.000000
0.208305,0.364828,0.426867,1.000000
0.651305,0.031351,0.317343,0.000000
0.293959,0.463909,0.242131,0.000000
0.376859,0.334664,0.288476,0.000000
0.289524,0.181175,0.529301,1.000000
0.098016,0.655290,0.246694,0.000000
0.338999,0.392933,0.268068,0.000000
0.352650,0.099799,0.547550,1.000000
0.279056,0.227221,0.493723,1.000000
0.605147,0.281415,0.113439,0.000000
0.102054,0.037589,0.860357,1.000000
0.473709,0.387854,0.138437,0.000000
0.492257,0.022424,0.485318,1.000000
0.399018,0.147838,0.453145,1.000000
0.537894,0.274812,0.187293,0.000000
